[BOOK],Supersymmetry in quantum mechanics,F Cooper|, A Khare|, U Sukhatme - 2001 - cds.cern.ch,Abstract This invaluable book provides an elementary description of supersymmetric quantum mechanics which complements the traditional coverage found in the existing quantum mechanics textbooks. It gives physicists a fresh outlook and new ways of  ...,505,247,mechanics;outlook;supersymmetric;description;textbooks;new;existing;traditional;complements;fresh;physicists;provides;found;elementary;invaluable;coverage;ways;supersymmetry;gives
[BOOK],Semiconductor spintronics and quantum computation,DD Awschalom|, D Loss|, N Samarth - 2002 - books.google.com,The past few decades of research and development in solid-state semicon ductor physics and electronics have witnessed a rapid growth in the drive to exploit quantum mechanics in the design and function of semiconductor devices. This has been fueled for instance by  ...,1176,248,mechanics;function;past;exploit;growth;design;computation;rapid;witnessed;research;semiconductor;instance;state;spintronics;electronics;decades;development;semicon;fueled;ductor;solid;drive;devices;physics
,Phase change during a cyclic quantum evolution,Y Aharonov|, J Anandan - Physical Review Letters|, 1987 - APS,Abstract A new geometric phase factor is defined for any cyclic evolution of a quantum system. This is independent of the phase factor relating the initial and final state vectors and the Hamiltonian|, for a given projection of the evolution on the projective space of rays of  ...,1734,261,independent;evolution;vectors;projection;cyclic;defined;given;initial;space;system;final;state;rays;change;factor;phase;new;geometric;hamiltonian;relating;projective
,Dense coding in experimental quantum communication,K Mattle|, H Weinfurter|, PG Kwiat|, A Zeilinger - Physical Review Letters|, 1996 - APS,Abstract Classically|, sending more than one bit of information requires manipulation of more than one two-state particle. We demonstrate experimentally that one can transmit one of three messages|, ie|, 1 trit 1.58 bit|, by manipulating only one of two entangled particles.  ...,1033,262,communication;coding;one;trit;manipulating;ie;information;dense;two;particles;classically;state;transmit;entangled;manipulation;experimentally;bit;sending;particle;messages;three;demonstrate;requires;experimental
,Decoherence-free subspaces for quantum computation,DA Lidar|, IL Chuang|, KB Whaley - Physical Review Letters|, 1998 - APS,Abstract Decoherence in quantum computers is formulated within the semigroup approach. The error generators are identified with the generators of a Lie algebra. This allows for a comprehensive description which includes as a special case the frequently assumed spin- ...,1319,263,formulated;within;computation;special;lie;assumed;generators;subspaces;semigroup;approach;description;algebra;comprehensive;free;includes;frequently;spin;case;computers;allows;identified;error;decoherence
[BOOK],Path integrals in quantum mechanics|, statistics|, polymer physics|, and financial markets,H Kleinert - 2009 - books.google.com,This is the fifth|, expanded edition of the comprehensive textbook published in 1990 on the theory and applications of path integrals. It is the first book to explicitly solve path integrals of a wide variety of nontrivial quantum-mechanical systems|, in particular the hydrogen atom.  ...,2244,264,mechanics;polymer;financial;particular;textbook;edition;hydrogen;fifth;statistics;variety;nontrivial;explicitly;systems;markets;theory;wide;comprehensive;mechanical;applications;atom;path;1990;expanded;solve;integrals;published;physics;first
,On the quantum mechanics of supermembranes,B De Wit|, J Hoppe|, H Nicolai - Nuclear Physics B|, 1988 - Elsevier,Abstract We study the quantum-mechanical properties of a supermembrane and examine the nature of its ground state. A supersymmetric gauge theory of area-preserving transformations provides a convenient framework for this study. The supermembrane can  ...,771,265,mechanics;preserving;supersymmetric;theory;nature;convenient;study;area;state;transformations;framework;examine;gauge;supermembranes;provides;mechanical;supermembrane;properties;ground
,Manipulating quantum entanglement with atoms and photons in a cavity,JM Raimond|, M Brune|, S Haroche - Reviews of Modern Physics|, 2001 - APS,Abstract After they have interacted|, quantum particles generally behave as a single nonseparable entangled system. The concept of entanglement plays an essential role in quantum physics. We have performed entanglement experiments with Rydberg atoms and  ...,2039,266,concept;plays;interacted;rydberg;photons;generally;system;nonseparable;atoms;particles;cavity;single;behave;role;entangled;entanglement;manipulating;experiments;physics;essential;performed
,Classical|, quantum and total correlations,L Henderson|, V Vedral - Journal of Physics A: Mathematical and  |, 2001 - iopscience.iop.org,Abstract We discuss the problem of separating consistently the total correlations in a bipartite quantum state into a quantum and a purely classical part. A measure of classical correlations is proposed and its properties are explored.,1221,267,properties;proposed;classical;purely;correlations;explored;bipartite;consistently;state;part;measure;separating;problem;total;discuss
,Supersymmetric methods in quantum and statistical physics,G Junker - 1996 - inis.iaea.org,The author presents an introduction to supersymmetry. Starting from a historical review the basic definitions for supersymmetric quantum mechanics are given|, and the fundamental properties following from these definitions are discussed. Then after a description of  ...,470,268,mechanics;given;supersymmetric;fundamental;statistical;physics;review;discussed;presents;methods;historical;basic;following;definitions;starting;properties;supersymmetry;description
,The Zeno's paradox in quantum theory,B Misra|, ECG Sudarshan - Journal of Mathematical Physics|, 1977 - scitation.aip.org,We seek a quantumtheoretic expression for the probability that an unstable particle prepared initially in a well defined state  will be found to decay sometimeduringagiveni nterva l. It is argued that probabilities like this which pertain to continuous monitoring  ...,1613,281,probability;defined;quantumtheoretic;nterva;argued;seek;monitoring;zeno;decay;probabilities;sometimeduringagiveni;state;theory;initially;continuous;prepared;paradox;like;particle;pertain;well;l;unstable;found;expression
,Quantum phase interference and parity effects in magnetic molecular clusters,W Wernsdorfer|, R Sessoli - Science|, 1999 - sciencemag.org,Abstract An experimental method based on the Landau-Zener model was developed to measure very small tunnel splittings in molecular clusters of eight iron atoms|, which at low temperature behave like a nanomagnet with a spin ground state of S= 10. The observed  ...,1223,282,parity;developed;magnetic;observed;measure;ground;nanomagnet;based;temperature;interference;state;behave;low;clusters;molecular;method;atoms;eight;effects;phase;landau;spin;like;tunnel;zener;splittings;iron;small;model;experimental
,Brownian motion of a quantum oscillator,J Schwinger - Journal of Mathematical Physics|, 1961 - scitation.aip.org,An action principle technique for the direct computation of expectation values is described and illustrated in detail by a special physical example|, the effect on an oscillator of another physical system. This simple problem has the advantage of combining immediate physical  ...,2002,283,computation;simple;brownian;direct;detail;illustrated;another;combining;special;physical;described;technique;system;advantage;expectation;immediate;effect;oscillator;motion;values;principle;action;problem;example
[BOOK],The undivided universe: An ontological interpretation of quantum theory,D Bohm|, BJ Hiley - 2006 - books.google.com,The undivided universe In The Undivided Universe|, Professor David Bohm|, one of the foremost scientific thinkers and one of the most distinguished physicists of his generation|, presents a radically different approach to quantum theory. The interpretation he develops here with Basil  ... ,2259,284,presents;radically;thinkers;scientific;undivided;generation;universe;professor;different;david;bohm;develops;foremost;physicists;basil;interpretation;ontological;one;approach;distinguished;theory
,Topological quantum field theory,E Witten - Communications in Mathematical Physics|, 1988 - Springer,Abstract A twisted version of four dimensional supersymmetric gauge theory is formulated. The model|, which refines a nonrelativistic treatment by Atiyah|, appears to underlie many recent developments in topology of low dimensional manifolds; the Donaldson polynomial  ...,1988,285,formulated;nonrelativistic;refines;dimensional;gauge;polynomial;donaldson;atiyah;twisted;topological;field;version;low;underlie;recent;treatment;supersymmetric;theory;developments;appears;manifolds;topology;four;many;model
,The physical implementation of quantum computation,DP DiVincenzo - arXiv preprint quant-ph/0002077|, 2000 - arxiv.org,Abstract: After a brief introduction to the principles and promise of quantum information processing|, the requirements for the physical implementation of quantum computation are discussed. These five requirements|, plus two relating to the communication of quantum  ...,1598,286,information;requirements;implementation;communication;processing;discussed;brief;principles;promise;plus;computation;five;relating;two;physical
,Quantum confinement and light emission in SiO2/Si superlattices,ZH Lu|, DJ Lockwood|, JM Baribeau - 1995 - nature.com,PHOTONIC devices are becoming increasingly important in information and communication technologies. But attempts to integrate photonics with silicon-based microelectronics are hampered by the fact that silicon has an indirect band gap|, which prevents efficient  ...,596,287,increasingly;communication;photonic;attempts;indirect;information;based;superlattices;efficient;hampered;integrate;becoming;sio2;emission;gap;band;important;technologies;photonics;prevents;microelectronics;devices;silicon;si;confinement;light;fact
,Quantum computing in molecular magnets,MN Leuenberger|, D Loss - Nature|, 2001 - nature.com,Abstract Shor and Grover demonstrated that a quantum computer can outperform any classical computer in factoring numbers 1 and in searching a database 2 by exploiting the parallelism of quantum mechanics. Whereas Shor's algorithm requires both superposition  ...,1445,288,mechanics;shor;computer;algorithm;classical;database;outperform;whereas;computing;searching;factoring;grover;numbers;magnets;exploiting;superposition;molecular;requires;demonstrated;parallelism
[BOOK],Decoherence and the appearance of a classical world in quantum theory,E Joos - 2003 - books.google.com,When we were preparing the first edition of this book|, the concept of de coherence was known only to a minority of physicists. In the meantime|, a wealth of contributions has appeared in the literature-important ones as well as serious misunderstandings. The  ...,2131,301,concept;classical;appeared;well;edition;literature;contributions;theory;wealth;meantime;physicists;misunderstandings;coherence;minority;de;ones;preparing;known;world;appearance;important;serious;decoherence;first
,Statistical distance and the geometry of quantum states,SL Braunstein|, CM Caves - Physical Review Letters|, 1994 - APS,Abstract By finding measurements that optimally resolve neighboring quantum states|, we use statistical distinguishability to define a natural Riemannian metric on the space of quantum-mechanical density operators and to formulate uncertainty principles that are  ...,870,302,riemannian;formulate;density;metric;principles;states;statistical;use;space;measurements;finding;define;operators;distance;resolve;natural;geometry;neighboring;uncertainty;distinguishability;optimally;mechanical
,Supersymmetry and quantum mechanics,F Cooper|, A Khare|, U Sukhatme - Physics Reports|, 1995 - repository.ias.ac.in,In the past ten years|, the ideas of supersymmetry have been profitably applied to many nonrelativistic quantum mechanical problems. In particular|, there is now a much deeper understanding of why certain potentials are analytically solvable and an array of powerful  ...,1998,303,mechanics;ten;nonrelativistic;certain;potentials;powerful;years;past;array;ideas;much;profitably;supersymmetry;solvable;deeper;problems;understanding;particular;analytically;applied;many;mechanical
,Vertically self-organized InAs quantum box islands on GaAs (100),Q Xie|, A Madhukar|, P Chen|, NP Kobayashi - Physical review letters|, 1995 - APS,Abstract Coherent InAs islands separated by GaAs spacer layers are shown to exhibit self-organized growth along the vertical (ie|, growth) direction. The driving force for such vertically self-organized growth is shown to be the interacting strain fields induced by the islands  ...,1413,304,exhibit;force;organized;strain;spacer;growth;ie;gaas;shown;interacting;driving;self;inas;induced;separated;layers;direction;vertical;coherent;along;box;vertically;fields;islands
,Holonomy|, the quantum adiabatic theorem|, and Berry's phase,B Simon - Physical Review Letters|, 1983 - APS,Abstract It is shown that the" geometrical phase factor" recently found by Berry in his study of the quantum adiabatic theorem is precisely the holonomy in a Hermitian line bundle since the adiabatic theorem naturally defines a connection in such a bundle. This not only takes  ...,1391,305,shown;holonomy;recently;since;takes;theorem;study;adiabatic;connection;bundle;geometrical;defines;hermitian;berry;factor;phase;found;line;precisely;naturally
,Search for violations of quantum mechanics,J Ellis|, JS Hagelin|, DV Nanopoulos|, M Srednicki - Nuclear Physics B|, 1984 - Elsevier,Abstract The treatment of quantum effects in gravitational fields indicates that pure states may evolve into mixed states|, and Hawking has proposed modification of the axioms of field theory which incorporate the corresponding violation of quantum mechanics. In this paper  ...,561,306,mechanics;incorporate;proposed;violation;states;indicates;pure;field;treatment;hawking;modification;violations;evolve;corresponding;theory;may;effects;axioms;search;fields;gravitational;mixed
[BOOK],An open systems approach to quantum optics: lectures presented at the Universit Libre de Bruxelles|, October 28 to November 4|, 1991,H Carmichael - 1993 - books.google.com,This volume contains ten lectures presented in the series ULB Lectures in Nonlinear Optics at the Universite Libre de Bruxelles during the period October 28 to November 4|, 1991. A laxge part of the first six lectures is taken from material prepared for a book of somewhat  ...,2048,307,six;laxge;series;period;bruxelles;open;nonlinear;ten;contains;systems;libre;taken;approach;lectures;de;material;prepared;part;somewhat;november;1991;october;presented;universite;ulb;universit;optics;first
,Random-matrix theory of quantum transport,CWJ Beenakker - Reviews of modern physics|, 1997 - APS,Abstract This is a review of the statistical properties of the scattering matrix of a mesoscopic system. Two geometries are contrasted: A quantum dot and a disordered wire. The quantum dot is a confined region with a chaotic classical dynamics|, which is coupled to two electron  ...,1918,308,disordered;classical;coupled;chaotic;mesoscopic;random;two;statistical;dynamics;scattering;transport;wire;matrix;geometries;review;system;theory;electron;confined;properties;region;contrasted;dot
[PDF],Orthomodular structures as quantum logics,P Ptk|, S Pulmannov - INIS-mf14676|, 1991 - iaea.org,The orthomodular law-as first pointed out by Birkhoff and von Neumann (1936) in their celebrated work-plays an important role in the mathematical description of" noncompatible" phenomena. The ortlioinodular law usually replaces the distributivity law in the axiomatics.  ...,448,321,mathematical;noncompatible;neumann;ortlioinodular;pointed;phenomena;logics;plays;celebrated;birkhoff;role;structures;von;description;important;axiomatics;1936;distributivity;law;replaces;orthomodular;work;usually;first
,Coherent quantum dynamics of a superconducting flux qubit,I Chiorescu|, Y Nakamura|, CJPM Harmans|, JE Mooij - Science|, 2003 - sciencemag.org,Abstract We have observed coherent time evolution between two quantum states of a superconducting flux qubit comprising three Josephson junctions in a loop. The superposition of the two states carrying opposite macroscopic persistent currents is  ...,1159,322,loop;states;evolution;superposition;josephson;opposite;persistent;two;superconducting;comprising;observed;flux;coherent;carrying;three;currents;time;qubit;macroscopic;dynamics;junctions
,Role of self-formed InGaN quantum dots for exciton localization in the purple laser diode emitting at 420 nm,Y Narukawa|, Y Kawakami|, M Funato|, S Fujita - Applied physics  |, 1997 - scitation.aip.org,Structural analysis was performed on a purple laser diode composed of In 0.20 Ga 0.80 N (3 nm)/In 0.05 Ga 0.95 N (6 nm) multiple quantum wells|, by employing transmission electron microscopy and energy-dispersive x-ray microanalysis|, both of which are assessed from  ...,942,323,composed;employing;energy;analysis;ga;ray;dispersive;nm;05;purple;exciton;self;diode;role;emitting;dots;multiple;localization;formed;wells;ingan;electron;420;assessed;structural;laser;transmission;microanalysis;microscopy;n;x;performed
,A combined quantum mechanical and molecular mechanical potential for molecular dynamics simulations,MJ Field|, PA Bash|, M Karplus - Journal of Computational  |, 1990 - Wiley Online Library,Abstract A combined quantum mechanical (QM) and molecular mechanical (MM) potential has been developed for the study of reactions in condensed phases. For the quantum mechanical calculations semiempirical methods of the MNDO and AM1 type are used|,  ...,1818,324,reactions;condensed;used;type;methods;mm;developed;study;semiempirical;phases;mndo;potential;simulations;combined;calculations;mechanical;am1;dynamics;molecular;qm
,Responses to different quantum flux densities,O Bjrkman - Physiological plant ecology I|, 1981 - Springer,Abstract Growth of autotrophic plants is directly and dramatically influenced by the intensity of lightthe driving force of photosynthesiswhich provides nearly all of the carbon and chemical energy needed for plant growth. Moreover|, light intensity (quantum flux density)  ...,1336,325,force;lightthe;photosynthesiswhich;intensity;growth;directly;moreover;influenced;different;driving;density;chemical;needed;provides;energy;plant;responses;nearly;carbon;plants;densities;light;dramatically;flux;autotrophic
,Resonant tunneling through quantum wells at frequencies up to 2.5 THz,T Sollner|, WD Goodhue|, PE Tannenwald - Applied Physics  |, 1983 - scitation.aip.org,Resonant tunneling through a single quantum well of GaAs has been observed. The current singularity and negative resistance region are dramatically improved over previous results|, and detecting and mixing have been carried out at frequencies as high as 2.5 THz.  ...,941,326,results;high;resonant;single;singularity;previous;gaas;negative;current;dramatically;frequencies;wells;resistance;mixing;detecting;thz;observed;improved;carried;region;well;tunneling
[BOOK],Introduction to quantum mechanics: with applications to chemistry,L Pauling|, EB Wilson - 1985 - books.google.com,When this classic text was first published in 1935|, it fulfilled the goal of its authors" to produce a textbook of practical quantum mechanics for the chemist|, the experimental physicist|, and the beginning student of theoretical physics." Although many who are  ...,1937,327,mechanics;1935;classic;text;textbook;although;fulfilled;goal;theoretical;chemist;physicist;applications;produce;student;beginning;many;practical;published;chemistry;physics;experimental;first
,Biosynthesis of cadmium sulphide quantum semiconductor crystallites,CT Dameron|, RN Reese|, RK Mehra|, AR Kortan - 1989 - nature.com,NANOMETRE-SCALE semiconductor quantum crystallites exhibit size-dependent and discrete excited electronic states which occur at energies higher than the band gap of the corresponding bulk solid 14. These crystallites are too small to have continuous energy  ...,532,328,exhibit;sulphide;crystallites;energy;states;electronic;occur;size;nanometre;scale;energies;semiconductor;excited;higher;corresponding;dependent;continuous;gap;bulk;band;cadmium;biosynthesis;solid;discrete;small
,Evaluation and reparametrization of the OPLS-AA force field for proteins via comparison with accurate quantum chemical calculations on peptides,GA Kaminski|, RA Friesner|, J Tirado-Rives - The Journal of  |, 2001 - ACS Publications,We present results of improving the OPLS-AA force field for peptides by means of refitting the key Fourier torsional coefficients. The fitting technique combines using accurate ab initio data as the target|, choosing an efficient fitting subspace of the whole potential-energy  ...,1750,341,aa;ab;force;accurate;results;via;refitting;choosing;combines;opls;efficient;technique;chemical;field;fitting;potential;coefficients;reparametrization;evaluation;energy;calculations;means;initio;subspace;key;improving;using;data;torsional;comparison;target;proteins;peptides;present;fourier;whole
[BOOK],Group theory and quantum mechanics,M Tinkham - 2003 - books.google.com,This graduate-level text develops the aspects of group theory most relevant to physics and chemistry (such as the theory of representations) and illustrates their applications to quantum mechanics. The first five chapters focus chiefly on the introduction of methods|,  ...,1909,342,mechanics;relevant;aspects;theory;level;chiefly;text;illustrates;focus;graduate;methods;applications;develops;five;representations;group;chemistry;physics;first
,Hidden quantum nonlocality revealed by local filters,N Gisin - Physics Letters A|, 1996 - Elsevier,A family of two spin1 2 states with the following properties is presented. These states are local in the sense that they do not violate any BellCHSH inequality. However|, after each spin interacts with two independent local environments|, the resulting states of the two  ...,394,343,family;environments;states;filters;sense;interacts;nonlocality;violate;revealed;two;bellchsh;hidden;local;independent;however;spin;properties;presented;spin1;inequality;resulting;following
,Quantum tunneling of magnetization and related phenomena in molecular materials,D Gatteschi|, R Sessoli - Angewandte Chemie International  |, 2003 - Wiley Online Library,Abstract Molecules comprising a large number of coupled paramagnetic centers are attracting much interest because they may show properties which are intermediate between those of simple paramagnets and classical bulk magnets and provide unambiguous  ...,1927,344,magnetization;classical;coupled;simple;phenomena;number;related;magnets;centers;paramagnets;provide;show;much;interest;molecular;paramagnetic;unambiguous;molecules;may;bulk;intermediate;properties;comprising;large;materials;tunneling;attracting
,Gain and the threshold of three-dimensional quantum-box lasers,M Asada|, Y Miyamoto - Quantum Electronics|, IEEE  |, 1986 - ieeexplore.ieee.org,Abstract-Gain and threshold current density are analyzed for quantum-box lasers where electrons are confined in quantum well threedimensionally|, based on the density-matrix theory of semiconductor lasers with relaxation broadening. The electronic dipole moment  ...,1065,345,threedimensionally;three;dimensional;analyzed;lasers;threshold;electronic;broadening;based;matrix;density;dipole;semiconductor;theory;moment;gain;relaxation;confined;box;current;well;electrons
[BOOK],The theory of quantum liquids,P Nozires|, D Pines - 1999 - cds.cern.ch,Abstract Originally published as two separate volumes|, The Theory of Quantum Liquids is a classic text that attempts to describe the qualitative and unifying aspects of an extremely broad and diversified field. Volume I deals with'normal'Fremi liquids|, such as 3He and  ...,781,346,normal;describe;aspects;theory;separate;text;originally;classic;two;deals;field;attempts;liquids;3he;broad;published;fremi;diversified;extremely;qualitative;unifying
,Fine structure splitting in the optical spectra of single GaAs quantum dots,D Gammon|, ES Snow|, BV Shanabrook|, DS Katzer - Physical review  |, 1996 - APS,Abstract We report a photoluminescence study of excitons localized by interface fluctuations in a narrow GaAs/AlGaAs quantum well. This type of structure provides a valuable system for the optical study of quantum dots. By reducing the area of the sample studied down to the  ...,976,347,spectra;splitting;valuable;sample;interface;single;reducing;fine;localized;gaas;area;system;provides;type;dots;optical;report;photoluminescence;structure;algaas;study;studied;well;excitons;fluctuations;narrow
[BOOK],Quantum biochemistry,B Pullman|, A Pullman - 1963 - tocs.ulb.tu-darmstadt.de,III. Electronic properties 1. Isomerism and tautomerism 2. The significance of resonance energy 3. Electron-donor and-acceptor properties 4. The reactivity of the carbon atoms 5. Properties of the nitrogen atoms A. Pyrimidine-type nitrogens B. Pyrrole-type nitrogens 6.  ...,964,348,nitrogens;tautomerism;type;isomerism;biochemistry;iii;energy;reactivity;atoms;donor;electron;b;pyrimidine;pyrrole;nitrogen;significance;resonance;carbon;electronic;properties;acceptor
,Demonstrating the viability of universal quantum computation using teleportation and single-qubit operations,D Gottesman|, IL Chuang - Nature|, 1999 - nature.com,Abstract Algorithms such as quantum factoring 1 and quantum search 2 illustrate the great theoretical promise of quantum computers; but the practical implementation of such devices will require careful consideration of the minimum resource requirements|, together with the  ...,1020,361,operations;universal;single;minimum;promise;devices;computation;using;illustrate;requirements;implementation;factoring;theoretical;great;teleportation;demonstrating;consideration;careful;search;resource;require;computers;together;practical;algorithms;qubit;viability
,Theory of Coulomb-blockade oscillations in the conductance of a quantum dot,CWJ Beenakker - Physical Review B|, 1991 - APS,Abstract A linear-response theory is developed for resonant tunneling through a quantum dot of small capacitance|, in the regime of thermally broadened resonances. The theory extends the classical theory of Coulomb-blockade oscillations by Kulik and Shekhter to  ...,1326,362,resonances;regime;theory;classical;capacitance;developed;oscillations;broadened;blockade;small;conductance;extends;thermally;resonant;coulomb;kulik;tunneling;shekhter;response;dot;linear
,Low-temperature behavior of two-dimensional quantum antiferromagnets,S Chakravarty|, BI Halperin|, DR Nelson - Physical review letters|, 1988 - APS,Abstract Recent neutron-scattering data for the spin-correlation length in La 2 CuO 4 can be fitted quantitatively with an analysis of the quantum mechanical nonlinear  model in two space dimensions. The coupling constant must be chosen in the range where an isolated  ...,878,363,constant;isolated;dimensional;analysis;range;scattering;nonlinear;dimensions;la;chosen;spin;two;low;cuo;recent;neutron;antiferromagnets;correlation;data;must;coupling;space;quantitatively;length;temperature;behavior;mechanical;model;fitted
[PDF],Quantum critical phenomena,JA Hertz - Physical Review B|, 1976 - researchgate.net,This paper proposes an approach to the study of critical phenomena in quantum-mechanical systems at zero or low temperatures|, where classical free-energy functionals of the LandauGinzburg-Wilson sort are not valid. The functional integral transformations rst proposed  ...,1575,364,classical;landauginzburg;energy;integral;functional;proposes;zero;wilson;transformations;proposed;functionals;valid;systems;approach;critical;low;sort;phenomena;free;rst;study;temperatures;mechanical
,Self-assembly of CdSe-ZnS quantum dot bioconjugates using an engineered recombinant protein,H Mattoussi|, JM Mauro|, ER Goldman - Journal of the  |, 2000 - ACS Publications,A novel and direct method is described for conjugating protein molecules to luminescent CdSe-ZnS core-shell nanocrystals (Quantum Dots) for use as bioactive fluorescent probes in sensing|, imaging|, immunoassay|, and other diagnostics applications. The approach makes  ...,1681,365,direct;using;protein;use;described;self;makes;immunoassay;luminescent;molecules;approach;method;dots;core;shell;assembly;engineered;applications;imaging;nanocrystals;fluorescent;recombinant;cdse;probes;novel;conjugating;bioconjugates;bioactive;zns;diagnostics;sensing;dot
,New developments in the polarizable continuum model for quantum mechanical and classical calculations on molecules in solution,M Cossi|, G Scalmani|, N Rega - The Journal of chemical  |, 2002 - scitation.aip.org,The polarizable continuum model (PCM)|, used for the calculation of molecular energies|, structures|, and properties in liquid solution has been deeply revised|, in order to extend its range of applications and to improve its accuracy. The main changes effect the definition  ...,1587,366,classical;calculation;revised;energies;deeply;calculations;pcm;new;main;structures;accuracy;used;molecules;extend;effect;applications;properties;developments;improve;definition;polarizable;molecular;continuum;liquid;solution;range;mechanical;model;changes;order
,Quantum dynamics of a massless relativistic string,P Goddard|, J Goldstone|, C Rebbi|, CB Thorn - Nuclear Physics B|, 1973 - Elsevier,Abstract We develop the classical and quantum mechanics of a massless relativistic string|, the light string|, which is characterized by an action proportional to the area of the world sheet swept out by the string in space time. We show that|, classically|, there are only D-2  ...,778,367,mechanics;world;sheet;develop;string;classical;area;relativistic;space;show;swept;classically;time;light;action;proportional;dynamics;massless;characterized;d
,Quantum states of confined carriers in very thin Al x Ga 1-x As-GaAs-Al x Ga 1-x As heterostructures,R Dingle|, W Wiegmann|, CH Henry - Physical Review Letters|, 1974 - APS,Abstract Quantum levels associated with the confinement of carriers in very thin|, molecular-beam-grown Al x Ga 1-x As-GaAs-Al x Ga 1-x As heterostructures result in pronounced structure in the GaAs optical absorption spectrum. Up to eight resolved exciton transitions|,  ...,1215,368,associated;al;states;result;ga;transitions;heterostructures;grown;pronounced;carriers;absorption;molecular;resolved;gaas;spectrum;beam;levels;eight;confined;optical;structure;confinement;thin;exciton;x
,Quantum nature of a strongly coupled single quantum dotcavity system,K Hennessy|, A Badolato|, M Winger|, D Gerace - Nature|, 2007 - nature.com,Abstract Cavity quantum electrodynamics (QED) studies the interaction between a quantum emitter and a single radiation-field mode. When an atom is strongly coupled to a cavity mode 1|, 2|, it is possible to realize important quantum information processing tasks|, such as  ...,1148,381,strongly;tasks;qed;coupled;electrodynamics;single;information;cavity;radiation;system;emitter;field;nature;processing;possible;dotcavity;important;atom;realize;interaction;mode;studies
,Quantum integrable systems related to Lie algebras,MA Olshanetsky|, AM Perelomov - Physics Reports|, 1983 - Elsevier,Abstract Some quantum integrable finite-dimensional systems related to Lie algebras are considered. This review continues the previous review of the same authors [83] devoted to the classical aspects of these systems. The dynamics of some of these systems is closely  ...,834,382,devoted;lie;algebras;aspects;classical;considered;review;continues;related;dimensional;systems;closely;integrable;dynamics;finite;previous
,Theory of the quantum confinement effect on excitons in quantum dots of indirect-gap materials,T Takagahara|, K Takeda - Physical Review B|, 1992 - APS,Abstract The quantum confinement effect on excitons in quantum dots of indirect-gap materials is investigated and a mechanism that induces an indirect-to-direct conversion of the character of the optical transition is clarified. The exciton transition energy and the  ...,878,383,dots;conversion;investigated;theory;clarified;character;energy;transition;induces;effect;mechanism;gap;direct;excitons;confinement;exciton;indirect;materials;optical
,Design and construction of molecular assemblies with large second-order optical nonlinearities. Quantum chemical aspects,DR Kanis|, MA Ratner|, TJ Marks - Chemical Reviews|, 1994 - ACS Publications,Nonlinear optics (NLO) deals with the interactions of applied electromagnetic fields in various materials to generate new electromagnetic fields|, altered in frequency|, phase|, or other physical properties. Substances able to manipulate photonic signals efficiently are of  ...,1744,384,photonic;second;frequency;design;aspects;nonlinearities;manipulate;physical;large;nonlinear;electromagnetic;interactions;able;generate;signals;various;nlo;new;molecular;altered;substances;construction;phase;optical;properties;efficiently;applied;fields;assemblies;deals;chemical;materials;optics;order
,Coherent control of quantum dynamics: the dream is alive,WS Warren|, H Rabitz|, M Dahleh - Science|, 1993 - sciencemag.org,Abstract Current experimental and theoretical progress toward the goal of controlling quantum dynamics is summarized. Two key developments have now revitalized the field. First|, appropriate ultrafast laser pulse shaping capabilities have only recently become  ...,1002,385,control;pulse;appropriate;dynamics;goal;become;two;capabilities;current;field;progress;theoretical;recently;coherent;controlling;alive;key;summarized;shaping;developments;laser;revitalized;ultrafast;toward;dream;experimental;first
,Coupled quantum dots as quantum gates,G Burkard|, D Loss|, DP DiVincenzo - Physical Review B|, 1999 - APS,Abstract We consider a quantum-gate mechanism based on electron spins in coupled semiconductor quantum dots. Such gates provide a general source of spin entanglement and can be used for quantum computers. We determine the exchange coupling J in the  ...,1342,386,dots;gates;used;based;consider;coupled;provide;computers;exchange;mechanism;general;semiconductor;source;electron;determine;entanglement;gate;j;spin;spins;coupling
,Quantum discord and the power of one qubit,A Datta|, A Shaji|, CM Caves - Physical review letters|, 2008 - APS,Abstract We use quantum discord to characterize the correlations present in the model called deterministic quantum computation with one quantum bit (DQC1)|, introduced by Knill and Laflamme [Phys. Rev. Lett. 81|, 5672 (1998)]. The model involves a collection of qubits  ...,887,387,laflamme;discord;correlations;one;characterize;computation;use;dqc1;deterministic;rev;lett;phys;power;qubits;collection;5672;bit;qubit;present;1998;knill;model;introduced;called;involves
,Fractal structure of 2dquantum gravity,VG Knizhnik|, AM Polyakov - Modern Physics Letters  |, 1988 - World Scientific,We resolve renormalization problems|, indicated in Ref. 1 and find explicit formulae for the spectrum of anomalous dimensions in 2dquantum gravity. Comparison with combinatorial approximation of random surfaces and its numerical analyses shows complete agreement  ...,1579,388,2dquantum;renormalization;indicated;anomalous;random;spectrum;approximation;find;surfaces;dimensions;gravity;combinatorial;ref;shows;complete;numerical;problems;agreement;formulae;analyses;fractal;structure;comparison;resolve;explicit
,Observation of an even-denominator quantum number in the fractional quantum Hall effect,R Willett|, JP Eisenstein|, HL Strmer|, DC Tsui - Physical Review Letters|, 1987 - APS,Abstract An even-denominator rational quantum number has been observed in the Hall resistance of a two-dimensional electron system. At partial filling of the second Landau level = 2+(1/2= 5)/2 and at temperatures below 100 mK|, a fractional Hall plateau develops at   ...,853,401,partial;number;two;dimensional;second;even;system;plateau;rational;fractional;denominator;effect;resistance;electron;landau;hall;observed;observation;level;develops;mk;filling;temperatures
